CustomerID,NumTransactions,TotalQuantity,AvgUnitPrice,Cluster
12472.0,13,4020,2.4811253196930947,3
12473.0,9,2363,13.619217877094973,0
12474.0,30,4764,2.914004376367615,3
12475.0,1,535,2.941111111111111,0
12476.0,20,2337,4.950492424242425,3
12477.0,9,3620,4.330746753246753,0
12478.0,1,236,4.537777777777778,0
12479.0,3,351,2.612285714285714,0
12480.0,4,1707,3.1344155844155845,0
12481.0,11,3290,3.401100917431193,0
12483.0,13,1097,5.977901234567902,0
12484.0,8,2185,3.1830857142857143,0
12488.0,3,529,3.7347272727272727,0
12489.0,1,105,5.908,0
12490.0,10,3064,2.692857142857143,0
12491.0,1,260,3.376923076923077,0
12492.0,2,192,3.3475,0
12493.0,3,206,4.858695652173913,0
12494.0,13,690,4.189761904761904,0
12497.0,1,1236,2.06,0
12498.0,3,159,4.197826086956522,0
12500.0,13,2671,5.876153846153846,0
12501.0,2,1722,2.42075,0
12502.0,5,820,6.425238095238095,0
12503.0,1,-1,1126.0,0
12504.0,4,51,9.446666666666665,0
12505.0,1,-1,4.5,0
12506.0,1,23,3.1956521739130435,0
12507.0,4,894,4.624782608695653,0
12508.0,2,272,1.7204347826086959,0
12509.0,1,55,5.564285714285715,0
12510.0,2,353,4.263333333333334,0
12512.0,2,99,2.5794117647058825,0
12513.0,2,456,2.2380555555555555,0
12514.0,1,440,3.296862745098039,0
12515.0,1,131,6.78125,0
12516.0,2,875,2.725769230769231,0
12517.0,6,1348,2.347832167832168,0
12518.0,5,1318,2.837177419354839,0
12519.0,1,183,2.9911111111111115,0
12520.0,6,1430,3.3941290322580646,0
12521.0,1,309,2.995789473684211,0
12522.0,2,194,5.0008333333333335,0
12523.0,13,861,5.157818181818182,0
12524.0,8,3699,2.9170833333333333,0
12526.0,3,632,3.3538028169014087,0
12527.0,3,234,2.9294444444444445,0
12528.0,8,750,5.393052631578947,0
12530.0,5,900,3.8892647058823533,0
12531.0,1,45,3.8094117647058825,0
12532.0,1,153,3.698125,0
12534.0,1,651,3.035396825396825,0
12535.0,2,219,4.451470588235294,0
12536.0,5,2652,48.55391941391942,0
12538.0,1,191,3.6433333333333335,0
12539.0,5,2066,10.423503649635036,0
12540.0,19,6677,3.8988357588357587,3
12541.0,3,680,3.615769230769231,0
12544.0,2,132,4.1135,0
12545.0,2,523,4.0238,0
12546.0,3,617,3.1714285714285713,0
12547.0,2,134,7.95,0
12548.0,1,49,6.720000000000001,0
12550.0,1,569,3.0903508771929826,0
12551.0,1,100,1.6800000000000002,0
12552.0,2,88,9.1155,0
12553.0,14,1924,3.151938775510204,0
12556.0,2,358,2.6623140495867768,0
12557.0,5,4384,2.1766666666666667,0
12558.0,2,0,1.25,0
12559.0,3,281,3.9672727272727273,0
12560.0,4,1078,2.8450450450450453,0
12561.0,1,177,2.964375,0
12562.0,7,1779,3.188214285714286,0
12564.0,1,133,5.576190476190476,0
12565.0,2,75,2.411,0
12566.0,2,264,3.9560000000000004,0
12567.0,11,4089,3.363606911447084,0
12569.0,35,1793,5.558376963350786,3
12571.0,2,523,1.3205882352941176,0
12572.0,3,450,4.344677419354839,0
12573.0,1,84,2.0964285714285715,0
12574.0,1,61,5.2,0
12576.0,6,964,2.410674157303371,0
12577.0,4,466,1.8531756756756756,0
12578.0,4,1171,3.1083333333333334,0
12579.0,3,278,3.766774193548387,0
12580.0,1,238,2.6075,0
12581.0,1,161,2.8926666666666665,0
12582.0,2,300,5.2318181818181815,0
12583.0,18,5009,3.1525099601593625,3
12584.0,18,354,7.445238095238095,3
12585.0,4,1258,3.497422680412371,0
12586.0,2,77,4.55,0
12587.0,1,51,11.56,0
12588.0,1,53,9.58,0
12589.0,2,306,4.502857142857143,0
12590.0,3,4279,10.26657142857143,0
12591.0,1,228,3.7807692307692307,0
12592.0,2,290,3.311111111111111,0
12593.0,3,206,2.6523809523809527,0
12594.0,11,1776,3.1489915966386555,0
12596.0,2,474,4.405555555555556,0
12597.0,5,2187,3.983691588785047,0
12598.0,9,1940,2.827593984962406,0
12599.0,7,956,2.9962903225806454,0
12600.0,11,773,5.666461538461538,0
12601.0,6,244,6.545172413793104,0
12602.0,1,162,1.9708333333333332,0
12603.0,1,64,9.65,0
12604.0,2,201,2.59125,0
12605.0,1,-4,1.8,0
12607.0,2,0,2.1577227722772276,0
12609.0,3,648,3.5178333333333334,0
12610.0,7,1028,4.9168468468468465,0
12611.0,1,846,2.675076923076923,0
12612.0,2,251,4.487619047619048,0
12613.0,6,1596,2.9307361963190184,0
12614.0,1,76,5.61,0
12615.0,4,1376,3.0896190476190477,0
12616.0,5,273,4.054166666666666,0
12617.0,1,213,1.903095238095238,0
12618.0,1,96,6.6381818181818195,0
12619.0,13,3354,10.848105263157894,0
12620.0,3,1181,2.1478260869565218,0
12621.0,23,7404,2.8979957805907173,3
12622.0,1,69,5.739090909090909,0
12623.0,1,191,2.628888888888889,0
12624.0,2,355,3.8721052631578945,0
12625.0,3,1577,2.3147252747252747,0
12626.0,13,3350,2.8403908794788273,0
12627.0,7,2752,2.937913043478261,0
12628.0,4,445,3.677674418604651,0
12630.0,2,548,4.48640625,0
12631.0,1,236,4.537096774193548,0
12633.0,5,1149,3.1774757281553403,0
12635.0,2,1172,2.522079207920792,0
12637.0,10,2990,2.690837563451777,0
12638.0,1,577,2.56,0
12639.0,1,201,4.918181818181818,0
12640.0,3,311,5.716981132075472,0
12641.0,1,72,6.964999999999999,0
12642.0,3,552,3.5906382978723403,0
12643.0,6,1808,5.187916666666666,0
12644.0,1,325,2.8045161290322578,0
12645.0,5,1072,2.598108108108108,0
12646.0,2,897,2.387111111111111,0
12647.0,13,1420,5.44265625,0
12648.0,1,160,3.1723809523809527,0
12649.0,4,574,2.6336363636363633,0
12650.0,1,254,1.9344999999999999,0
12651.0,1,78,2.244444444444445,0
12652.0,2,502,2.8337254901960787,0
12653.0,2,919,2.5909302325581396,0
12654.0,5,264,4.420526315789473,0
12656.0,8,1708,4.478692307692308,0
12657.0,5,654,5.080892857142857,0
12658.0,1,320,4.114444444444445,0
12659.0,1,105,5.308,0
12660.0,1,127,3.8653846153846154,0
12662.0,12,2040,3.1960775862068966,0
12664.0,10,1202,11.266842105263157,0
12665.0,2,36,5.4375,0
12666.0,1,-56,4.03,0
12667.0,1,395,3.624242424242424,0
12668.0,6,1595,3.403809523809524,0
12669.0,4,1114,24.74686274509804,0
12670.0,6,1391,3.202127659574468,0
12672.0,1,78,3.79,0
12673.0,2,351,2.9283333333333337,0
12674.0,7,1102,3.1942857142857144,0
12676.0,6,670,7.0282222222222215,0
12678.0,13,10899,6.49622754491018,3
12679.0,9,530,3.8416071428571428,0
12680.0,4,443,3.637884615384615,0
12681.0,27,7518,3.1915015479876163,3
12682.0,31,5575,3.7501523809523807,3
12683.0,20,4903,2.812817679558011,3
12684.0,7,1985,2.5359999999999996,0
12685.0,6,1523,3.0710191082802547,0
12686.0,1,107,3.2585714285714285,0
12688.0,1,3028,4.124736842105263,0
12689.0,2,628,2.8519444444444444,0
12690.0,1,106,5.5268749999999995,0
12691.0,6,394,5.0359375,0
12693.0,6,250,5.509024390243902,0
12694.0,2,509,3.901621621621622,0
12695.0,4,220,4.785555555555556,0
12697.0,5,499,4.899302325581395,0
12700.0,6,2963,2.733814814814815,0
12701.0,2,678,3.0907547169811322,0
12702.0,1,53,5.441666666666666,0
12703.0,2,161,2.6522727272727273,0
12704.0,10,1003,7.174444444444445,0
12705.0,14,3973,2.8283045977011496,3
12707.0,1,256,3.236666666666667,0
12708.0,16,1270,4.163620689655173,3
12709.0,26,3832,3.759027237354086,3
12710.0,4,849,2.8831645569620252,0
12712.0,17,1044,6.613591549295775,3
12713.0,1,508,2.503421052631579,0
12714.0,5,3069,2.391891891891892,0
12715.0,1,197,3.401904761904762,0
12716.0,2,708,2.665797101449275,0
12717.0,3,505,5.479464285714286,0
12718.0,1,203,2.7221052631578946,0
12719.0,3,361,3.5595238095238093,0
12720.0,29,4654,2.749470752089137,3
12721.0,7,1954,3.106585365853659,0
12722.0,6,560,4.408245614035088,0
12723.0,5,434,3.2023188405797103,0
12724.0,4,445,3.721132075471698,0
12725.0,1,164,4.104166666666667,0
12726.0,7,3143,2.106693548387097,0
12727.0,9,2085,3.3080141843971633,0
12728.0,4,419,4.669347826086956,0
12729.0,1,233,3.701538461538462,0
12731.0,14,8366,3.3601083032490973,3
12732.0,1,111,3.5225000000000004,0
12733.0,1,137,3.372727272727273,0
12734.0,1,88,1.185,0
12735.0,2,368,5.416279069767441,0
12736.0,1,173,5.58,0
12738.0,1,148,3.95,0
12739.0,2,486,4.008421052631578,0
12740.0,1,342,2.074074074074074,0
12743.0,2,319,3.038582089552239,0
12744.0,10,5234,109.64580786026201,0
12747.0,11,1275,4.3678640776699025,0
12748.0,224,24210,3.256268849633779,1
12749.0,8,1422,5.071428571428571,0
12750.0,1,137,4.62,0
12752.0,1,2262,2.2941509433962266,0
12753.0,11,11250,2.332130434782609,3
12754.0,5,6479,2.0384615384615383,0
12755.0,4,866,6.699999999999999,0
12756.0,1,144,0.7424999999999999,0
12757.0,19,2385,21.31363395225464,3
12758.0,2,2135,1.700618556701031,0
12759.0,3,902,3.2154736842105267,0
12762.0,2,1227,2.736086956521739,0
12763.0,2,316,1.7716666666666667,0
12764.0,1,386,5.387555555555555,0
12766.0,7,3646,3.070806451612903,0
12769.0,1,356,4.45625,0
12770.0,1,743,2.625,0
12772.0,1,556,3.7007272727272724,0
12775.0,6,853,3.844328358208955,0
12778.0,7,824,3.793529411764706,0
12779.0,12,1996,3.68937106918239,0
12781.0,5,592,2.9383333333333335,0
12782.0,6,1070,3.788411214953271,0
12783.0,8,622,19.177209302325583,0
12784.0,2,300,2.8015254237288136,0
12785.0,2,128,4.645333333333332,0
12787.0,3,261,3.998,0
12789.0,1,4,22.9625,0
12790.0,1,166,3.948571428571429,0
12791.0,1,97,8.425,0
12792.0,1,217,3.5096,0
12793.0,2,295,3.91,0
12794.0,2,592,2.077111111111111,0
12795.0,1,68,7.695,0
12797.0,3,79,4.445294117647059,0
12798.0,3,5256,1.0474999999999999,0
12802.0,2,302,2.4711538461538463,0
12808.0,3,188,4.0460714285714285,0
12809.0,2,219,4.430000000000001,0
12811.0,3,230,4.12258064516129,0
12812.0,1,164,2.0686666666666667,0
12814.0,1,49,20.895,0
12815.0,2,379,5.401489361702128,0
12816.0,2,128,8.832758620689654,0
12817.0,1,53,12.0725,0
12818.0,2,923,6.360625,0
12820.0,4,722,1.9047457627118642,0
12821.0,1,70,2.4983333333333335,0
12822.0,3,548,2.953404255319149,0
12823.0,5,230,7.65,0
12824.0,1,232,2.5356,0
12826.0,8,1054,1.9188297872340425,0
12827.0,3,197,2.8680000000000003,0
12828.0,6,494,3.09,0
12829.0,3,375,12.833333333333334,0
12830.0,7,9847,2.756923076923077,0
12831.0,1,135,3.066666666666667,0
12832.0,2,195,2.928888888888889,0
12833.0,1,156,5.44125,0
12834.0,1,110,4.893888888888889,0
12836.0,4,1064,4.287828571428571,0
12837.0,1,24,6.745833333333334,0
12838.0,2,359,2.3197560975609757,0
12839.0,16,3804,1.9275316455696203,3
12840.0,6,1505,2.0479310344827586,0
12841.0,26,2683,2.3820501138952164,3
12842.0,2,547,4.3302941176470595,0
12843.0,9,753,3.4112037037037037,0
12844.0,2,125,2.631153846153846,0
12845.0,4,204,2.7903703703703706,0
12847.0,1,909,1.3392307692307692,0
12849.0,2,623,2.8945098039215686,0
12851.0,1,109,1.9465999999999999,0
12852.0,2,145,3.5450000000000004,0
12853.0,9,782,4.256428571428572,0
12854.0,5,622,2.961391304347826,0
12855.0,1,30,1.55,0
12856.0,8,1076,2.5737539432176657,0
12857.0,2,343,4.142391304347826,0
12863.0,2,186,4.2283333333333335,0
12864.0,1,216,0.6566666666666666,0
12865.0,3,877,3.091041666666667,0
12866.0,1,171,4.4157692307692304,0
12867.0,10,4274,1.3411433756805808,0
12868.0,6,928,2.611682242990654,0
12870.0,1,-2,7.449999999999999,0
12871.0,2,200,2.110909090909091,0
12872.0,2,319,2.4956060606060606,0
12873.0,1,128,4.0375,0
12875.0,2,2019,0.17,0
12876.0,2,1941,2.2544705882352942,0
12877.0,12,1178,1.8988961038961039,0
12878.0,3,536,2.000612244897959,0
12879.0,4,363,2.018333333333333,0
12881.0,1,21,32.971428571428575,0
12882.0,2,246,6.437692307692307,0
12883.0,4,196,5.926904761904762,0
12884.0,1,43,15.984285714285715,0
12885.0,4,654,3.778611111111111,0
12886.0,3,761,3.745,0
12888.0,4,68,5.932857142857143,0
12890.0,1,259,1.8129268292682927,0
12891.0,3,950,0.3666666666666667,0
12893.0,1,96,2.2108823529411765,0
12895.0,3,204,3.3083333333333336,0
12897.0,2,110,2.7,0
12901.0,36,20915,1.51352,3
12902.0,1,66,5.619,0
12904.0,2,302,3.085,0
12906.0,5,1749,2.551904761904762,0
12908.0,4,0,0.5225,0
12909.0,8,1270,6.693854166666667,0
12910.0,8,1692,2.0928,0
12912.0,5,670,2.7191666666666667,0
12913.0,5,1419,2.9248000000000003,0
12915.0,2,93,6.788636363636363,0
12916.0,5,1111,4.129816513761468,0
12917.0,1,120,4.95,0
12919.0,8,668,2.7715384615384617,0
12920.0,1,129,3.8410714285714285,0
12921.0,50,9454,2.391417004048583,3
12922.0,1,370,1.627857142857143,0
12923.0,1,69,2.936551724137931,0
12924.0,5,480,3.206451612903226,0
12925.0,2,541,2.310222222222222,0
12928.0,5,1472,1.9426190476190477,0
12929.0,2,36,7.7444444444444445,0
12930.0,4,250,2.991481481481481,0
12931.0,20,23377,1.7208823529411765,3
12933.0,4,498,2.6339252336448595,0
12935.0,8,1852,2.0493846153846156,0
12936.0,5,539,2.041428571428572,0
12937.0,4,1007,2.371666666666667,0
12938.0,1,140,1.271111111111111,0
12939.0,8,4876,2.403404255319149,0
12940.0,4,406,3.99368932038835,0
12942.0,3,203,4.1378666666666675,0
12943.0,1,-1,3.75,0
12944.0,2,289,3.1886666666666668,0
12945.0,1,165,4.95,0
12947.0,11,1157,4.261844660194175,0
12948.0,8,1077,2.9466101694915254,0
12949.0,10,2363,2.856666666666667,0
12950.0,3,1380,1.3891304347826086,0
12951.0,8,500,3.1481538461538463,0
12952.0,5,652,4.0737499999999995,0
12953.0,1,84,6.647058823529412,0
12955.0,14,3642,1.6991256830601094,3
12956.0,1,34,4.365263157894737,0
12957.0,12,2531,2.832909836065574,0
12962.0,2,129,2.985625,0
12963.0,9,873,3.2808333333333333,0
12965.0,1,283,3.6638532110091746,0
12966.0,1,75,3.4230000000000005,0
12967.0,4,243,5.745151515151515,0
12968.0,1,73,3.29,0
12970.0,4,310,2.0307947019867547,0
12971.0,89,9203,2.3209415584415587,3
12974.0,1,24,7.7,0
12976.0,1,561,1.5345454545454544,0
12977.0,1,12,4.23,0
12980.0,12,864,16.501250000000002,0
12981.0,2,242,1.6235,0
12982.0,2,278,1.743529411764706,0
12984.0,1,26,3.85,0
12985.0,3,1413,1.86974358974359,0
12987.0,3,217,6.16,0
12988.0,1,136,4.110217391304348,0
12989.0,19,2915,3.1339705882352944,3
12990.0,3,200,2.05,0
12991.0,2,405,2.3067741935483874,0
12993.0,4,240,2.1377777777777776,0
12994.0,5,440,4.175479452054795,0
12995.0,2,98,1.598,0
12997.0,7,648,3.152388059701493,0
12999.0,3,342,2.549285714285714,0
13000.0,3,379,3.0125806451612904,0
13001.0,15,5497,2.4224853801169592,3
13002.0,1,73,2.8214285714285716,0
13003.0,3,103,2.25,0
13004.0,22,4796,2.011002444987775,3
13005.0,3,167,5.444827586206896,0
13006.0,1,55,5.295,0
13008.0,2,115,1.6753333333333333,0
13011.0,1,13,4.216666666666667,0
13012.0,11,671,3.3775700934579436,0
13013.0,15,2217,3.161036036036036,3
13014.0,16,886,5.239677419354839,3
13015.0,5,1617,5.035568181818181,0
13016.0,3,527,3.173191489361702,0
13017.0,1,48,4.25,0
13018.0,29,5434,2.1862527233115467,3
13021.0,12,1336,3.8022388059701493,0
13023.0,2,286,4.5525,0
13026.0,8,1586,0.8532558139534884,0
13027.0,6,17280,0.4,3
13028.0,3,796,1.005744680851064,0
13029.0,3,134,7.388,0
13030.0,2,394,3.17989898989899,0
13032.0,3,367,3.7068,0
13033.0,1,83,2.640909090909091,0
13034.0,2,369,2.3721621621621622,0
13035.0,3,627,1.8446666666666667,0
13037.0,3,431,3.8214583333333336,0
13038.0,3,360,2.7582142857142857,0
13040.0,2,355,2.8039534883720934,0
13043.0,2,251,6.342142857142856,0
13044.0,1,429,3.258787878787879,0
13045.0,1,221,1.5705555555555555,0
13046.0,2,264,6.142857142857143,0
13047.0,18,1355,4.072959183673469,3
13048.0,5,1230,1.8462043795620438,0
13049.0,2,268,3.9335714285714287,0
13050.0,28,3707,3.0809715639810427,3
13052.0,1,222,3.2938888888888886,0
13055.0,4,891,2.514102564102564,0
13058.0,3,52,5.825,0
13059.0,1,35,5.21875,0
13060.0,1,123,3.982666666666667,0
13061.0,1,107,3.403,0
13062.0,1,343,6.819090909090908,0
13064.0,4,516,3.555217391304348,0
13065.0,1,74,5.222142857142857,0
13066.0,3,320,3.515714285714286,0
13067.0,1,32,3.86,0
13068.0,2,200,1.72,0
13069.0,27,5466,1.722404255319149,3
13070.0,1,110,2.08,0
13072.0,1,69,3.3500000000000005,0
13075.0,1,485,2.0395454545454546,0
13077.0,4,863,1.7558035714285716,0
13078.0,43,5557,3.9742105263157894,3
13079.0,5,62,4.166666666666667,0
13080.0,1,120,0.5783333333333333,0
13081.0,21,19021,2.3467766258246936,3
13082.0,10,4313,2.9336,0
13083.0,2,187,3.4066666666666667,0
13085.0,3,108,3.4786206896551723,0
13089.0,118,30787,2.7821486268174476,1
13090.0,18,2194,4.485652173913043,3
13091.0,2,450,1.05875,0
13092.0,6,271,4.911538461538461,0
13093.0,13,3943,3.4324117647058823,3
13094.0,16,1542,1.2770000000000001,3
13095.0,1,144,0.6933333333333334,0
13097.0,14,2341,4.317757437070938,0
13098.0,41,15911,2.832396694214876,3
13099.0,1,288,0.72,0
13101.0,1,113,2.9675,0
13102.0,27,4160,2.5727096774193545,3
13103.0,1,82,3.9675,0
13104.0,6,504,2.1715,0
13106.0,2,14,4.25,0
13107.0,5,1288,1.796,0
13108.0,1,298,1.752,0
13109.0,5,514,2.7048,0
13110.0,8,384,4.76527397260274,0
13113.0,40,2594,3.6910000000000003,3
13115.0,14,1534,2.6048484848484845,0
13116.0,2,290,4.890322580645161,0
13117.0,8,945,2.4343421052631578,0
13118.0,7,389,3.5537804878048784,0
13120.0,1,12,2.55,0
13121.0,2,227,1.6724528301886792,0
13122.0,2,585,2.6365454545454545,0
13124.0,3,2147,3.3234893617021277,0
13126.0,10,2130,2.2247887323943663,0
13127.0,1,127,2.8853333333333335,0
13130.0,1,32,2.25,0
13131.0,4,443,3.3502173913043474,0
13132.0,1,20,4.933333333333334,0
13133.0,2,32,5.3428571428571425,0
13134.0,7,1044,3.1313333333333335,0
13135.0,1,4300,0.72,0
13136.0,11,1312,2.951870503597122,0
13137.0,9,2225,1.976822695035461,0
13138.0,6,473,2.8215873015873014,0
13139.0,8,2418,3.490862068965517,0
13140.0,3,186,2.9486956521739134,0
13141.0,6,1547,2.207941176470588,0
13142.0,1,258,2.9969565217391305,0
13144.0,1,21,6.216666666666666,0
13145.0,5,142,44.50142857142857,0
13146.0,1,154,2.027058823529412,0
13147.0,4,144,4.95,0
13148.0,17,1828,3.659798270893372,3
13149.0,4,1280,2.881860465116279,0
13151.0,2,361,5.663466666666666,0
13153.0,1,418,1.278,0
13154.0,1,-1,611.86,0
13155.0,4,497,2.912,0
13157.0,5,1430,1.8702247191011234,0
13158.0,4,784,2.0106329113924053,0
13159.0,5,1045,2.7437704918032786,0
13160.0,1,56,3.025,0
13161.0,1,29,4.8625,0
13162.0,5,1663,1.4451219512195121,0
13165.0,2,1376,0.800952380952381,0
13166.0,2,214,2.3642857142857143,0
13167.0,4,785,2.9483076923076923,0
13168.0,5,680,3.1857142857142855,0
13169.0,2,272,3.7823076923076924,0
13170.0,1,147,1.54625,0
13171.0,5,227,4.742708333333334,0
13173.0,2,277,2.6467441860465115,0
13174.0,3,1395,3.3874840764331213,0
13176.0,1,453,2.7775,0
13177.0,1,91,3.514705882352941,0
13178.0,11,3570,2.046566037735849,0
13182.0,1,201,0.6854545454545454,0
13183.0,9,2208,2.032659574468085,0
13184.0,12,1662,1.8466120218579236,0
13185.0,1,12,5.95,0
13186.0,5,804,3.2010714285714283,0
13187.0,1,95,3.765405405405405,0
13188.0,1,25,9.575,0
13189.0,2,842,0.39172413793103444,0
13192.0,2,595,2.6287301587301584,0
13193.0,1,50,2.870344827586207,0
13194.0,1,26,2.65,0
13196.0,4,1224,2.5078181818181817,0
13198.0,8,2645,2.423056768558952,0
13199.0,39,6172,2.6354166666666665,3
13200.0,4,516,3.3756521739130436,0
13203.0,4,800,2.3040350877192983,0
13207.0,2,130,2.2912500000000002,0
13208.0,7,786,2.3295333333333335,0
13209.0,11,4232,2.313373860182371,0
13210.0,1,316,1.5118181818181817,0
13211.0,3,874,1.4396428571428572,0
13212.0,4,309,3.771468531468532,0
13213.0,6,1357,2.6781521739130434,0
13216.0,1,297,1.448,0
13217.0,5,114,2.3071428571428574,0
13218.0,1,88,0.9299999999999999,0
13220.0,4,196,4.531904761904762,0
13221.0,2,244,5.01439393939394,0
13223.0,2,88,1.9600000000000002,0
13224.0,3,1512,2.3008256880733944,0
13225.0,8,3352,2.5714705882352944,0
13226.0,1,80,2.711875,0
13227.0,1,99,2.5999999999999996,0
13228.0,1,200,1.79,0
13229.0,1,63,4.0600000000000005,0
13230.0,15,1544,2.395718954248366,3
13232.0,7,778,3.2770531400966183,0
13233.0,2,1004,0.737906976744186,0
13235.0,2,440,18.429322033898305,0
13236.0,3,411,4.045641025641026,0
13238.0,5,296,4.293125,0
13239.0,1,363,1.5186363636363636,0
13240.0,4,298,3.3132835820895523,0
13242.0,3,130,2.08,0
13243.0,1,233,3.6174137931034482,0
13244.0,1,38,3.747777777777778,0
13245.0,1,125,6.23125,0
13246.0,7,1552,1.8406993006993009,0
13247.0,4,328,2.1075999999999997,0
13248.0,2,305,2.6873076923076926,0
13249.0,3,546,3.430869565217391,0
13253.0,2,1572,1.1419444444444444,0
13255.0,3,174,4.816428571428571,0
13256.0,1,12540,0.0,0
13258.0,3,287,3.663684210526316,0
13259.0,1,132,2.308390804597701,0
13260.0,1,142,4.9675,0
13261.0,2,210,5.488888888888889,0
13262.0,1,125,3.092727272727273,0
13263.0,35,4780,2.2423792486583185,3
13265.0,5,1752,2.3726373626373625,0
13266.0,19,4299,1.8656930693069307,3
13267.0,27,1939,3.5101339285714284,3
13268.0,15,3635,1.5735346756152124,3
13269.0,17,3509,2.60578125,3
13270.0,1,200,2.95,0
13271.0,2,181,1.1612871287128714,0
13272.0,2,96,5.339333333333333,0
13273.0,1,153,1.298125,0
13276.0,2,161,5.097666666666667,0
13277.0,4,176,1.45,0
13278.0,1,537,1.9269565217391305,0
13279.0,2,70,2.7845454545454547,0
13280.0,3,522,2.6203529411764706,0
13282.0,6,289,4.65175,0
13283.0,2,90,1.3071428571428572,0
13284.0,2,79,4.113571428571428,0
13285.0,4,2051,2.1348663101604277,0
13291.0,1,233,2.6642857142857146,0
13292.0,2,347,3.7332258064516126,0
13294.0,2,453,3.6888888888888887,0
13295.0,2,81,3.4681818181818183,0
13296.0,1,78,2.408,0
13297.0,4,963,2.977966101694915,0
13298.0,1,96,3.75,0
13299.0,1,30,4.75,0
13300.0,2,201,2.4695454545454543,0
13301.0,4,345,2.637654320987654,0
13302.0,1,5,12.75,0
13304.0,1,238,3.161904761904762,0
13305.0,10,1232,3.3620987654320986,0
13307.0,1,4,3.75,0
13308.0,4,840,3.1742105263157896,0
13309.0,5,1544,1.6181308411214952,0
13310.0,6,575,3.3611688311688313,0
